GivenName	Surname	Birthday	uid
John	Watson	2/9/1954	1358
Charles	Jones	8/10/1949	245
Jeremy	Lilly	3/14/1982	1885
Patricia	Lofton	12/7/1972	1465
Jimmy	Phillips	1/15/1957	584
Keven	Atkins	8/25/1965	1748
Daniel	Johnson	3/31/1980	204
Jessica	Gray	11/17/1942	47
Clifford	Ziegler	9/6/1954	1755
David	Newman	12/8/1948	1741
Carlos	Otto	4/6/1960	557
Nina	Fruge	3/16/2005	1345
Lisa	Hamilton	3/7/1947	18
Minnie	Wahl	6/15/2003	1740
Joseph	Engelhardt	1/17/1960	95
Allison	Rea	7/14/1988	1995
Janet	Crawford	10/30/1985	1142
Bryan	Plummer	8/13/1940	1994
Lewis	Sullivan	1/3/1942	45
Frank	Hardin	5/7/1994	1747
Helen	McLeroy	5/10/1959	711
David	Shenk	1/26/1972	308
Susan	Wilson	4/18/1960	1862
John	Davis	10/7/1995	1014
Sarah	Seaman	2/15/1984	1965
Cheryl	Pinedo	10/9/1944	1846
Lora	Fuller	1/9/1979	246
Cristina	Davison	8/25/1965	791
Eva	McGrath	7/23/1967	447
Lizabeth	Mitchell	9/4/2000	1311
Jesse	Satterwhite	12/26/1967	551
Peggy	Johnson	6/27/1959	1942
Wayne	Rue	4/7/1949	548
Doris	Brunswick	1/26/1956	877
Donna	Clarke	11/2/2003	939
William	Dashner	3/19/1994	1559
Elizabeth	Boone	1/31/1990	200
Christopher	Hill	7/24/1979	648
Trevor	Heron	2/18/1978	1474
Joan	Simmons	3/24/1963	131
Kelsey	Brownlee	9/14/1990	712
Randy	Davis	6/10/1999	1333
Esther	Marsh	8/7/1948	576
Michael	Tabares	10/1/1952	486
Viola	Foster	10/21/1939	871
Norman	Kinney	10/1/1971	331
Bette	Bowden	6/17/1973	1299
Juan	Santana	3/31/1985	1407
Sarah	Wyatt	9/14/1996	665
Carol	Gray	4/20/1945	1886
Masako	Fuller	7/20/1959	237
Catherine	Wright	4/10/1964	413
Sidney	Simpson	5/6/1942	487
Ginger	Prahl	7/20/1999	900
John	Costa	4/30/2000	1990
Barbara	Smith	8/5/1961	1173
Numbers	Landgraf	11/26/1978	1905
Graciela	Vanhouten	2/8/2003	155
Clayton	Belles	6/12/1980	512
Lorenzo	Christian	3/31/1971	32
Betty	Shue	6/9/1990	1510
Elizabeth	Burton	12/22/1944	20
Kimberly	Medina	7/23/1976	1486
Susan	Gillispie	9/6/2002	635
Rebecca	Runyan	6/1/2002	660
Caroline	Roberts	5/11/1942	1220
Christy	Coger	10/25/1954	606
Ernest	Webb	4/6/1951	570
Carl	Johnson	6/1/1956	1821
Donald	Beery	4/20/1966	972
Emma	Carlson	1/11/1964	957
Virginia	Scott	7/3/1956	1806
Beverley	Collins	5/18/1994	1454
Albert	Roberts	3/8/1971	539
Kurtis	Levasseur	6/20/1965	1116
Rachel	Rowe	3/24/1998	54
Vernon	Penniman	5/18/1985	1811
Roger	Hutchinson	11/3/1964	798
Candice	Bowie	11/30/1976	1374
Diana	McLean	11/19/1952	36
Tom	Howard	12/16/2001	107
Thomas	Mill	10/26/1972	1131
Thomas	Adkins	9/6/1984	1854
Justa	Mitchell	2/9/1955	1974
Chad	Mason	3/24/1997	1451
Jorge	Cooper	3/10/2005	911
Sam	O'Connor	3/9/1991	1305
Christina	Cuthbertson	10/20/2001	1102
Byron	Chatmon	2/18/1965	238
Pamela	Billings	6/8/1984	1957
Joe	Shumate	3/3/1947	1053
Christine	Miranda	3/8/1965	650
Amy	Collar	8/20/2000	1156
Tina	Sample	1/31/1961	201
Joel	Phelps	11/25/1986	821
Kenneth	Leday	4/28/1965	1342
Matthew	Folk	7/31/2000	1101
Dorian	Lindsey	8/25/1976	399
Gladys	Johnson	11/10/1943	152
Homer	Rosales	3/19/1994	1129
Isabel	Adams	12/9/1947	1851
Jeffrey	McElroy	10/28/1996	338
Lawrence	Lance	2/2/1989	1621
Karen	Moreno	4/25/1962	1234
Charlotte	Nall	7/25/1954	669
Mary	Lacombe	9/12/1984	1733
Beverly	Starling	1/7/1940	607
Michael	Peterson	9/17/1956	125
Jeraldine	Swenson	12/23/2004	1624
Walter	Mauck	1/15/1958	1325
Tiffany	Montanez	12/16/1964	44
Robert	Tipton	8/16/1990	472
Luis	Marcotte	4/10/1971	1838
Grace	Lee	2/4/1983	797
Brian	Taylor	4/9/1983	1258
Patricia	Dvorak	7/15/1980	1434
Leonardo	Sanderlin	2/21/1954	761
Donald	Farris	4/22/1994	1187
Terese	Hicks	9/23/1992	1130
Ada	Bush	6/21/1941	1988
Wesley	Osborne	3/21/1973	952
Eleanor	Kellison	3/31/1987	1425
Robert	Jones	7/17/1989	1970
Henry	Lange	4/23/1961	662
Emily	Mire	5/6/1945	615
Mack	Carrillo	8/20/1976	1123
Terry	Pierce	12/27/1972	146
Danny	Cauthen	4/18/1955	848
Steven	King	6/9/1946	706
Victoria	Walker	10/30/1944	961
Richard	Allen	12/21/1990	1682
Richard	Feliciano	8/5/1962	1163
Jacqueline	Patton	8/19/1991	343
Edith	Peterson	5/19/1943	1916
Richard	Bean	5/30/1975	707
Carlos	Brown	8/16/1954	744
Emily	Urquhart	6/9/1966	991
Filiberto	Heller	7/16/2003	695
Tamara	Gaddy	10/26/1987	1706
Sandra	Greer	8/22/1955	325
Cathie	Gabriel	7/20/1974	124
John	Beatty	10/10/1946	168
James	Davis	9/23/1977	1960
Ladonna	Pollman	1/28/1977	1168
Kelly	Bergin	8/2/1955	1566
David	Arledge	12/2/1967	1883
Virgie	King	10/18/2004	592
Fred	Desalvo	4/21/1997	1128
Virgil	Henderson	8/9/2002	1239
April	Davis	6/6/1998	1089
Jesus	Brooks	4/8/1966	1675
Beulah	Lundell	6/4/2005	211
Sarah	Hasan	12/19/1998	1872
Kelly	Solis	6/19/1996	471
Roxann	Petrie	3/29/1957	300
Willie	Gunderson	6/18/1975	70
Calvin	Pena	5/30/2004	34
William	Robinson	5/11/2005	143
Joan	Moore	9/13/1942	1081
Yolanda	Barber	9/3/1953	883
Melvin	McIntyre	7/26/1962	1032
Joyce	Peckham	3/2/1980	809
Gabriel	McDonald	5/10/1971	1907
Carrie	Duncan	6/9/1953	1502
Tina	Qualls	10/18/1964	1126
Bruce	Williams	1/14/1970	1051
Ruben	Donovan	7/31/1998	1972
Jamie	Aiken	10/21/1979	1562
Thelma	Sinclair	7/8/1950	1071
Marcos	Taylor	10/10/1977	1420
William	Day	1/5/1969	4
James	Towner	7/23/1976	260
Catherine	Talbot	9/16/1940	1401
Erin	Miller	7/7/1997	990
Guillermo	Leavitt	10/6/1989	538
John	Wootton	1/17/1993	1353
Lewis	Reece	8/24/1958	1721
Rebeca	Lambert	6/14/1969	901
Nichole	Nelson	12/29/1949	1992
Judith	Vaught	2/1/1967	1231
Eddie	Wright	5/1/1964	613
Ron	Works	1/31/2001	1068
Eula	Toles	5/16/1943	1983
Christopher	Howell	5/2/1985	1532
John	Graham	11/21/1940	387
Charlotte	Gott	3/19/1943	993
Kerry	Stickney	3/15/1986	652
Martha	Rembert	1/27/1957	673
Gilbert	Bartley	4/11/1977	688
Mark	Walker	12/31/1974	1962
Dennis	Dodson	12/19/1945	907
John	Miller	6/19/1984	1867
Leila	Vandorn	6/23/1988	1753
Theresa	Schaefer	9/15/1958	624
Joel	Wallace	9/28/1966	741
William	Wood	3/18/1987	1419
Jerry	Walton	12/15/1985	179
George	Popp	2/17/1957	1932
Philip	Hinton	8/25/1972	503
James	Hoppe	10/4/1946	755
Joseph	Amin	7/17/1982	1
Steven	Washington	7/11/1958	1267
Austin	Jack	4/29/1981	327
David	Manning	3/17/1939	794
Phyllis	Thompson	1/24/1953	137
Robert	Stewart	4/25/1941	1472
Antonio	Bunce	10/4/1978	1380
Stephen	Mason	8/26/1948	394
Gretchen	Beauchamp	3/14/1972	1880
Jason	Austin	12/22/1963	26
Brenda	Thole	10/14/1970	680
Jerome	Bunce	4/18/1947	1647
Gary	Kern	5/28/1940	1685
Troy	Tartaglia	8/30/1944	1462
Vera	Mashburn	6/8/1945	1801
Joseph	Anderson	10/5/1956	1656
Freddie	Salmons	9/2/1978	1629
Bobbie	Christy	8/30/1939	608
Charles	Robinson	10/3/1970	104
Cheryl	Vu	12/19/1966	610
Carol	Vallone	6/9/1957	190
Larry	Barbera	7/8/1988	128
Donald	William	9/14/1960	1403
Michele	Buck	5/5/1989	1714
Carlos	McAdory	8/6/1975	1366
James	Lopez	6/2/1947	890
Harold	Woods	10/27/1944	1286
Wayne	Carroll	2/7/1971	769
Edward	Rankin	8/4/2003	813
Joan	Nix	4/19/1989	255
Jerry	Tillson	10/22/1963	1270
Greg	Whitson	11/16/1951	1999
Felix	Pease	12/9/1994	777
Annamarie	Verrill	5/28/1950	619
Kevin	Warren	7/16/1940	1917
Joseph	Williams	4/10/1951	694
Fernando	Salyer	12/28/2004	1565
Carolann	Wong	3/18/1946	829
Paul	Chandler	1/20/1959	321
Leonard	Roach	2/19/1987	929
Gilbert	Ridge	4/1/1953	273
Margaret	Savage	4/17/1978	1303
Ricardo	Mitchell	5/16/1991	153
Jamie	Ray	2/20/1984	2
Cheryl	McMillen	6/29/1990	1043
Florence	Ramos	12/24/2004	934
Nicole	Levine	7/21/1947	708
Victor	Campbell	8/30/1957	287
Lois	Quinonez	2/13/1991	1243
Dianna	Weston	10/7/1948	905
Bobby	Lacombe	11/21/1983	217
Marcia	Dube	2/16/1972	282
Gabriel	Stewart	12/17/1999	903
Wanda	Park	2/24/1968	1858
Tammy	Boyd	5/11/1996	5
Amanda	Baird	11/26/1942	1223
Susie	Byrd	3/3/1976	816
Mildred	Mata	7/10/1957	1638
Mathew	Gibbs	3/29/1973	1662
Leroy	Belville	2/23/1985	590
Rebecca	Grafton	10/3/1957	490
Jody	Adams	4/25/1987	778
Kathleen	Keeton	7/21/1949	1613
Brittani	Hernandez	7/6/2001	303
Shirley	Frank	12/2/1947	1371
Alejandro	Furman	12/26/1949	1405
Joyce	Gardner	10/8/1958	690
Heather	Cashwell	5/21/1984	700
William	Huggins	8/21/1985	1936
Michael	Combs	1/9/1961	337
Paul	Anderson	5/30/1983	984
Jennifer	Beaver	7/12/1972	375
Phyllis	Santos	7/28/1973	1114
Jeff	Cruz	2/10/1966	1418
Curtis	Hearns	2/25/1955	1352
Jamie	Waterhouse	3/29/1941	1144
Julio	Tracy	9/16/1971	359
Christopher	Plourde	10/18/1967	1914
Barbara	Carter	7/12/1960	1030
David	Miller	1/22/1950	123
Eula	Pate	2/16/1990	1526
Daniel	Brickner	6/29/1968	1122
Eunice	Kratzer	10/30/2004	1953
James	Baker	4/7/1991	1577
Dona	Lambert	1/23/1960	1127
Leonor	McKinley	4/26/1957	1664
James	Munday	9/22/1974	740
John	Castaneda	11/12/1978	679
David	Casey	9/16/1948	1734
Marcia	McGreevy	2/3/1994	1294
Marianne	Watson	5/18/1993	259
Claudia	Martinez	3/8/1985	1655
David	Cook	5/24/1943	1825
Gertrude	Fairman	10/22/1990	1417
Rayna	Kammerer	2/25/1971	1692
Stanley	Shipley	9/16/1951	353
Robert	Turner	7/31/1986	129
Donald	Woodard	1/1/1968	1436
Karen	Lindsey	7/11/1955	1875
Houston	Holmes	7/25/1961	1836
David	Smith	8/6/1970	481
Kenneth	Williams	12/8/1988	150
Mary	Johnson	8/30/1996	1208
Lori	Mitchell	5/5/1997	1408
John	Johnson	9/26/1988	68
Val	Perez	6/6/1972	854
Cornelia	Singley	2/9/1980	1241
Kelly	Steele	11/15/1981	350
Lyle	Lockhart	11/13/1969	477
Rob	Horner	8/31/1965	495
Norman	Velazquez	10/19/1999	1253
Faith	Beck	4/25/2000	342
Francis	Tovar	5/10/1966	962
Jackie	Byfield	6/9/1984	1196
Robert	Olson	9/11/1997	505
Larry	Caraway	7/25/2003	369
Cary	Carroll	8/24/1953	1788
William	Ivey	1/25/1965	432
Paul	Simpson	11/19/1991	1351
Barbara	Glade	4/22/1980	1281
Audrey	Leyva	6/14/1984	1489
Young	Bloch	3/26/1980	1416
Jacqueline	Harris	11/6/1993	1639
Billy	Segura	11/22/1971	573
Nathan	Fry	12/13/1973	60
Darryl	Ortiz	6/27/1972	357
Dan	Striplin	10/16/1987	632
Eula	McDonald	10/9/1999	869
Walter	Hensley	1/3/1953	1391
Hertha	Morton	3/28/1946	1686
Gary	Finley	1/26/1964	78
Truman	Isaacson	6/9/1961	782
Patricia	Vincent	9/16/1963	318
Matthew	Logan	12/8/2000	595
Catherine	Dietz	3/6/1943	178
Barbara	Nelson	2/11/1982	693
Debra	Luckey	9/9/1983	865
Richard	Wilson	12/7/2001	385
Judy	Stone	8/30/1941	73
Frances	Yelverton	4/18/1986	1752
Mona	Sosa	11/1/1957	195
Eugene	Cunningham	10/12/1951	1178
Terrell	Crone	7/1/1946	1206
Helen	Carolan	11/25/1965	114
Willie	Southern	6/15/1997	279
Margaret	Bingham	11/11/1978	528
Matthew	Gonzalez	7/30/1942	1091
Patrick	Austin	2/11/1952	823
David	Hunter	4/8/1973	628
Joshua	Holland	7/28/1967	1634
Jeannette	Parra	3/22/1999	1845
Manuel	Urbina	5/19/1992	535
Douglas	Haworth	9/7/1961	1047
Dawn	Bravo	3/21/1980	261
Patrice	Barrett	11/19/1940	1622
Frankie	Morton	5/24/2005	100
Eric	Brookman	11/13/2004	803
Robert	Lu	7/22/1966	1494
Maria	Harder	8/27/1953	832
Eleanor	Miller	3/5/2004	1035
Andre	Haynes	12/21/1950	429
Vivian	Harvey	8/5/1995	936
Joseph	Anderson	9/29/1957	949
Karen	Campbell	6/30/1976	250
Natacha	Chumbley	5/6/1997	1708
Brian	Enoch	7/11/1975	1609
Russell	Janousek	10/11/1968	649
Richard	Rockwell	9/11/1990	1874
David	Swanson	5/24/1999	1887
Mildred	Massey	7/29/1970	1476
Cecil	Ball	7/20/1954	476
Jay	Nestor	6/23/1945	1482
Karen	Bennett	5/11/1985	1132
Jennifer	Wells	4/4/1965	982
Robert	Briggs	5/28/1997	987
Marcus	Farmer	1/25/1992	1477
Brittani	Phillips	2/16/1961	975
Terrence	Newton	10/30/1962	311
Twila	Johnson	10/18/1999	1762
Mary	Busey	5/18/2005	638
Rebecca	Patterson	1/31/1941	354
Sharon	Bullard	11/28/1990	314
David	Bagley	9/17/1967	633
Irene	Jenkins	12/1/1984	756
Lisa	Sale	9/22/1946	1981
George	Martinez	4/14/1954	1437
Sara	Collins	4/30/2003	1623
Anna	Smith	4/15/1960	826
Tamara	Roberts	12/15/1978	256
Stephen	Crespo	9/28/1970	1607
Samantha	Farias	8/7/2001	1945
Elizebeth	McCutcheon	8/20/1948	74
Lisa	McGrath	10/26/1985	640
Kenneth	Clair	6/15/1943	954
Antonio	Norton	12/27/1961	181
Melissa	Delacerda	9/4/1961	783
Kimberly	Echevarria	8/26/1946	663
Jacob	Rosado	10/30/1949	897
Mary	Tollett	12/20/1951	494
Brenda	Wilson	7/27/2003	618
John	Hutzler	11/13/1952	604
Marta	Walker	11/4/1991	1975
Lori	Davis	10/15/2000	233
Sam	Stroh	2/3/2003	1903
Darcy	Weston	9/27/1969	38
Betty	Snyder	9/22/1983	1665
James	Tripp	6/17/1983	1395
Stacey	Green	8/31/2001	57
Mary	Pearson	8/9/1999	1041
Jose	Crawford	5/2/1990	1138
Carol	Dunbar	2/17/1954	448
Dorothy	Miller	1/21/1996	1392
Marietta	Gregoire	12/20/1981	1260
Scott	Ryder	7/29/1974	1674
Brandy	Ferguson	6/22/2004	1690
Danielle	Brooks	12/9/1980	1143
Kristina	Dodson	11/18/1999	1640
Virgil	Blake	1/21/1959	634
Michael	Hastings	11/13/1950	1495
Shannon	Liles	1/25/1978	483
Brianna	Vega	6/13/1999	822
Gary	Luckey	6/2/1951	159
Richard	Hartness	2/13/1954	1567
Mark	Mickens	11/2/1969	1792
Mike	Whaley	1/31/1971	995
Gina	Bell	7/26/1945	101
Derek	Morgan	4/21/1950	913
Michelle	Strobel	10/7/1983	1411
John	Fuentes	7/18/2002	306
Mary	Morris	8/8/1981	419
Joseph	Holton	5/26/1978	1779
Shelly	Milam	12/22/1942	1367
Deborah	Sneed	3/25/1961	1678
Mary	Peterson	11/23/1955	1228
Rodrigo	Thorpe	9/27/1947	1961
Rufus	Sorrell	12/9/1966	1712
Heather	Holder	1/15/1993	1764
Rhonda	Schmidt	1/21/1975	1384
Walter	Taylor	9/12/1969	403
Susan	Rabon	9/29/1969	383
Jesse	Cepeda	2/2/1970	835
Sharon	Mendoza	5/31/1986	1789
Dion	Benninger	4/12/1943	514
James	Battles	5/23/1980	1247
Diana	Doss	7/11/1977	1377
Carol	Smith	3/21/1956	126
Edith	Johnson	12/26/1944	1736
Jennifer	Lopez	12/6/1991	1866
Carolyn	Rutledge	8/13/1942	240
Bette	Wilson	1/16/1992	346
Tonya	Crowe	6/15/1986	795
Della	Curry	1/24/1961	1584
Robert	Desantiago	8/8/1996	971
Maria	Zimmerman	12/6/1965	1971
Matthew	Watson	2/10/1973	1406
Rodney	Becker	6/25/1977	1834
Frank	Rankin	5/10/1948	1265
Claude	Russell	1/8/1990	443
Nancy	Harper	7/12/1981	691
Christine	Rodriguez	10/19/1995	1006
Michael	Ratner	5/2/1949	1663
Catherine	Winn	7/9/1952	1056
Louise	Craig	8/3/1999	1802
Fred	Lizotte	1/11/1941	364
Ethel	Franklin	8/12/1974	1598
Lou	Kalman	11/5/1942	1591
Alvin	Thomas	9/1/1939	1700
Nicholas	Batson	9/12/1942	960
Bernice	Horan	12/17/1941	59
Dolores	Watkins	6/25/1964	1190
Joseph	Edson	9/1/1972	118
Carol	Hartsell	8/17/2001	1576
Elizabeth	Fairbanks	3/10/1958	1991
Thomas	Montgomery	12/23/1948	1151
Mary	Grove	9/22/1957	996
John	Brown	1/1/1994	927
Elizabeth	Wilson	10/8/1964	1383
Mary	Flowers	6/8/1952	457
James	Riley	12/6/1986	1698
Bryan	Gutierrez	7/31/1950	434
Edna	Lee	11/3/1967	596
Kristina	Rueb	5/15/1966	1814
Gilbert	Taylor	1/1/1967	983
Rhonda	Sanchez	12/14/1966	1604
Tania	Kellerman	8/10/1958	180
Georgia	Wellborn	11/23/1963	1198
Charles	Bradley	2/12/1940	53
Barbara	Schneider	11/25/1949	589
James	Satterwhite	11/19/1964	1610
Patricia	Alcaraz	5/3/1993	1296
Tomas	Tate	4/2/1955	522
Donald	Murray	12/8/1953	840
Leah	Ford	7/15/1951	254
Salvador	Fehr	6/20/1973	1738
Nancy	Jones	10/2/1979	1933
Hans	Allen	3/19/1984	1050
Erin	Wade	6/5/1987	882
Donna	Barrera	7/17/1996	478
Keith	Fore	7/28/1968	1073
Robert	Lamberson	3/15/1940	1797
Walter	Neal	1/28/1987	1541
Analisa	Brown	4/24/2004	1704
Mark	Carroll	12/1/1954	784
Cristen	Lipinski	2/28/1949	507
Billy	Johnson	10/1/1965	1602
Dennis	Henry	7/31/1947	80
Shelby	Martin	10/23/1999	1263
Garry	Dooley	1/15/1950	329
Miguel	West	10/29/1943	517
Lynda	Witt	5/11/1971	1052
Michael	Hughes	2/11/1990	1269
James	Stillman	4/20/1969	1108
Robt	Carter	11/21/1978	1689
Terry	Vallone	9/18/1954	1369
Robert	Metheny	4/27/1970	395
Jimmy	Farrell	10/9/1975	889
Grant	Hammond	7/24/1987	1478
William	Jernigan	4/10/1973	922
Benjamin	Smith	4/29/1957	470
Michael	McDonald	4/9/2005	1455
James	Smith	6/23/1947	1908
Timothy	Jordan	6/13/1987	1538
Rodney	Legge	3/28/1986	1966
Rafael	Poteet	10/14/1950	875
Alfredo	Chrisman	2/16/1997	1791
Anthony	Crain	1/2/1940	1285
Dolores	Fields	5/29/1953	1452
Sharon	Holder	7/21/1968	1679
Barney	Suttle	2/16/1988	122
Adam	Conway	5/14/1955	1795
Eric	Carvajal	12/4/1976	1619
Brigitte	Arnold	11/7/2000	135
Sharon	Thompson	4/2/1975	108
Anthony	Weiner	9/17/2001	1767
Amanda	Greenwood	7/2/1945	1328
Michael	Robinson	12/15/1984	1944
Helen	Keener	10/12/1952	1500
Lucille	Ford	12/3/1971	1399
Edith	Flynn	1/31/1965	370
Margaret	Embree	8/27/1943	271
Roberta	McGee	7/20/1971	475
Shane	Terrell	6/10/1990	645
Joshua	Ostrander	3/19/1972	160
Richard	Norton	1/6/1973	504
Joshua	Walter	2/28/1988	1715
Shelly	White	7/8/1941	176
Mary	Levine	9/3/1946	1539
Thomas	Xiong	5/6/1974	1318
Phyllis	Locke	2/25/1957	904
Martha	Bullard	4/24/1983	985
Terrence	Butler	12/28/1984	1592
Bernard	Sargent	7/31/1963	1615
Kevin	Taylor	9/30/1959	88
Ernest	Ortiz	1/9/1969	1215
Gregory	Whitaker	6/25/1978	534
Tyler	Adam	2/12/1957	915
Laura	Gonzales	6/18/1986	1105
Joanne	Parker	11/19/1992	1784
Alisa	Bello	6/14/1980	1118
Jerome	Douglas	4/2/1952	268
Harlan	Marquez	11/7/1986	1973
Thomas	Mueller	12/19/1964	1611
Walter	Kunkle	9/17/1990	893
Annette	Gilbert	9/28/1965	1110
John	Finn	11/14/1955	1426
Charles	Wolf	5/7/1983	272
Larry	Northup	9/16/1956	564
Claribel	Carrol	1/13/1969	748
Philip	Forster	3/3/1970	1061
James	Oshea	4/3/1939	202
Eric	Shaffer	5/6/1987	1937
Christopher	Kennedy	7/30/1997	339
Abe	O'Connor	2/7/1947	55
Rachell	McClain	3/3/1980	1804
Andre	Hendrick	7/18/1943	770
Michael	Nosal	12/20/1979	225
James	Raymer	4/5/1945	460
Amanda	Franzen	6/22/1969	729
Nancy	Spadafora	8/18/1952	781
Corey	Billings	3/14/1982	336
Loren	Shields	7/20/1986	163
Jane	Griffin	6/14/1958	106
Elizabeth	Janes	5/7/1949	400
Darren	Hatcher	1/17/1941	185
Gloria	Moore	11/1/1939	520
Margaret	Silverstein	3/20/1959	1603
Ray	Howard	2/21/1973	676
Jewel	Logan	11/25/2004	1927
Sandra	Crosby	10/16/1967	1519
Darren	Williams	3/29/1957	1897
Timothy	Noyes	7/22/1949	1422
Karen	Lindsey	2/21/1954	994
Henry	Monson	4/22/1947	1225
Jerry	Harmon	8/11/1997	1372
Matthew	Dodson	4/26/1986	1264
Robert	Chancy	4/15/1974	1702
James	Melton	4/7/1985	973
Justin	Meyer	9/13/1974	1072
Deborah	Covington	10/11/1987	1024
Mildred	Hyde	3/10/1971	86
Thomas	Lisle	2/22/1982	1709
Ramiro	Parker	3/27/1945	1362
Richard	McLaughlin	8/27/1990	578
Andreas	Manley	10/22/1986	1099
Jennifer	Kim	6/16/1944	1284
James	Price	5/20/1966	1300
Rex	Jolliff	6/11/1960	404
Lewis	Patrick	11/8/2004	1761
Maude	Mauro	2/6/1956	1860
Christopher	Simmons	1/21/1945	702
Sadie	Harris	6/18/1973	1620
Emily	Trent	5/30/1944	844
Louise	Williams	3/22/1976	1246
Archie	Louis	2/8/1961	1192
Donald	Millet	10/9/1957	750
Amanda	Applegate	12/26/1981	396
Michael	Johnson	4/4/2000	1805
Phyllis	Moore	8/16/1947	787
Delbert	Moore	5/5/1958	526
Ada	Alleyne	2/26/1939	198
Helen	Ruano	8/18/1968	43
Steven	Correa	6/17/1957	1229
Zelma	Parsons	4/14/1993	1222
Michael	Salaam	11/13/1967	1008
Emory	Holtz	10/19/2002	1881
Jessica	Close	2/26/1987	1277
Barry	Root	7/8/1943	828
Wesley	Bass	7/13/1961	760
Harold	Mazza	8/28/1995	625
Lori	Morgan	9/12/1971	347
Dan	Karl	2/8/1973	1456
Clementina	Ellis	9/28/1960	511
Scott	Leverett	5/1/2001	705
Helena	Prosser	5/5/1994	147
Norma	Robinson	1/18/1945	317
Shanna	Rivera	9/9/1975	1232
Charles	Perez	2/2/1982	247
William	Carlton	9/13/1938	1048
Phyllis	Miles	1/2/1987	1152
Evelin	Moody	11/8/1975	1827
Chris	Windham	4/8/1978	1201
Oscar	Holland	3/6/1996	1816
Brittany	Yang	4/7/1950	758
Luisa	Alford	10/2/1951	426
Marie	Beltran	12/6/1996	148
Louis	Bradford	10/17/1989	1636
Cara	Cook	6/15/1988	684
Mae	Boykin	6/8/1944	774
Lewis	Driscoll	8/8/1942	843
Mary	Hamilton	5/24/1992	1174
Elaine	Silva	10/2/1988	1785
Robert	Williams	5/9/1951	1815
Anthony	Myers	3/13/1953	1350
Ignacio	Holmes	6/28/1994	1955
Anthony	Jackson	11/26/2001	212
Elizabeth	Plant	1/18/1983	1209
Kristine	Webster	12/21/1973	1349
Jacquelyn	Ohara	11/13/1985	1578
Curtis	Copeland	2/17/1945	1571
Paul	Feldman	9/18/1983	1506
Olin	Shelton	10/25/1963	1003
George	Hadden	1/3/1939	696
Bradley	Jimenez	8/15/1984	1069
Kristin	Neal	9/18/1979	1106
Aaron	Poche	1/17/1967	1135
Nicole	Romano	11/10/1970	1100
Margaret	Joseph	6/22/1998	763
Bernard	Cook	12/14/1951	189
Cheryl	Wong	11/24/1962	873
David	Sharpless	2/5/1985	1661
Jerry	Derry	8/30/1962	6
James	Wilks	2/17/1942	601
Robert	Burner	1/4/1943	1980
Joseph	Berry	6/30/2002	1470
Maria	Elston	9/10/1967	757
Mary	Brown	7/2/1939	627
Lucille	Lewis	8/16/1979	77
Miriam	Barksdale	4/28/1998	1103
Dwayne	Rossi	3/1/2003	1672
Scott	White	5/18/1997	1167
Mckinley	Thompson	2/19/1970	228
Trevor	Yost	6/15/1954	602
John	Walls	11/10/1949	1935
Karen	Gonzales	12/28/1965	252
Teresa	Jones	5/20/1952	112
Gertrude	Thompson	4/26/1981	372
Robert	Campbell	8/14/1952	668
Rosa	Reimers	6/13/1952	820
Jennifer	Jones	3/28/1972	7
Tom	McClellan	4/10/1959	726
Francisco	Gillette	1/20/1961	1162
Terence	Tucker	2/1/1966	215
Diane	Ramsey	9/26/1977	1759
Connie	Hall	4/25/1979	1157
Donald	Gleason	7/21/1985	736
Charles	Herrera	3/1/1977	1013
Flora	Allen	6/6/1953	1552
Kathe	Grenz	4/11/1987	888
Tammy	Campbell	7/6/1985	302
Margaret	Dunn	6/8/2002	1210
Hannah	Demers	3/14/1951	257
Louis	Kramer	2/8/1962	408
Angela	Hoover	7/13/1987	1028
Kendra	Thelen	11/9/1978	859
Rose	Gerber	4/9/1942	686
Nancy	Patton	8/20/1978	1934
Ken	Guzman	8/27/1962	304
Connie	Reese	3/12/1958	1865
Linda	Mohr	1/12/1972	1159
Harold	Schuette	8/13/1965	508
Robert	Cross	3/31/1997	1924
Jennifer	Chung	8/29/1949	1166
Chris	Parker	8/24/1978	1627
Virginia	Payne	7/8/1949	1531
Kirby	Vazquez	6/1/1948	1573
Charisse	Parman	5/3/1948	1758
Robert	Gant	8/18/2004	1334
Elizabeth	Snell	1/11/1949	1596
Margaret	Leavitt	10/23/1967	1713
Daniel	Russell	9/22/1958	1337
Jose	Madison	5/18/2001	1427
Christopher	Dutton	9/17/2004	1976
Victor	Middleton	9/15/1954	89
Michelle	Owens	2/4/1985	947
Pamela	Perry	2/11/1939	981
Kenneth	Martinez	2/17/1970	745
Tiffani	Burns	12/9/1970	1207
Nellie	Cherry	2/1/1969	833
Edna	Jacobs	11/3/1952	99
Michael	Gonzales	2/4/1947	746
Jennifer	Hutchison	7/9/1941	909
Yvonne	Conway	5/20/1989	1863
Eugene	Ogden	10/23/1964	377
Evelyn	Brown	9/17/1948	1322
William	Jewell	6/29/1981	1641
Debbie	Boney	9/17/1942	1226
William	Harris	3/5/1960	452
James	Ang	11/5/2003	525
Ben	Keegan	7/19/1940	1175
Al	Holt	3/22/1994	1137
Colleen	Sistrunk	10/17/1964	1029
Anthony	Maxwell	8/31/1976	815
Elaine	Baggs	7/16/1979	186
John	Scruggs	5/24/1994	1276
Vicki	Poirier	6/24/1943	1511
