GivenName	Surname	Birthday	uid
Lyfe	Burris	5/18{1|59	54065
Jeffrey	Mehta	2/17/1953	70981
Clifford	Coxp	7/24/1940	59450
Luigi	McD`Mgal	6/1761945	65631
Patrick	Cooper	12/31/1{40	74878
Domijic	Taylor	1H2O/1978	33318
Clemen?	Qewis	1X9/1967	84317
Vernon	Parisi	5/14/1T59	37718
A'gelina	Perry	5/25/1990	43169
Je)ome	Paniagua	6/3/1954	66403
ChLryl	Kelle8	1/13/1640	47364
D3nna	NgRyen	1/18/9983	8125
Marc	Quinn	12/&/2000	81792
Kat*erine	Barrios	1/16/1990	68474
Gregory	Ortiz	2/7/1991	43853
Everett	Lietz	7/31/w994	77636
Peggy	Payne	K/2q/1999	69509
She~la	Myers	5/14/1946	82987
ChristopFer	Petri	6/10/1954	53648
Gina	$rowley	9/6/19t8	84413
MaEy	Taylor	12/25/19,3	55102
John	Harrison	6\12/1998	99798
VLa&iDa	Gleaton	9/24/1983	97094
Willia@	Carter	5/31/1939	48202
Thomas	Spillane	2/17/1.57	89999
Alice	Brown	10/30/1996	60328
Cheryl	ZeAler	7/2X/1998	42712
Miguel	Hawies	11/26/1996	99331
Dante	CoolSy	5/2/197$	31234
Whitney	Omalley	5/28/1952	77087
"Donn"""	Moelle6	"10/""P/1937"	84809
Irene	Plourde	1/21/1978	36349
John	Watts	8/14/1980	59073
Bennie	Bailey	6z10/1995	66103
Margaret	Calles	6/15/1972	49761
Robert	Michaud	7/27/1947	65420
Alan	Schutt	1/$7/1971	58918
Carol	WilliaBs	1/29/1951	16948
PennW	Ow>ns	12/2=/198k	51190
Ma/k	Lu	7/27/1991	25301
Troy	Wheelnr	p1/6/1986	66056
Gonzalo	Gay	3/2/1991	87945
Jerdme	Evans	9/1!/1956	5246
Barbara	Giles	2/28/1983	71720
Patrick	Thompson	4/24/1937	1965
Willy	WiggRns	1s/14/1953	32758
Jason	Biehl	12/80/1942	35302
Pedro	Easter	6/10/1961	3373
Mildred	Dickerman	7/27/_967	98781
Kevin	Murphy	6/29/1942	1596
Franc:sco	Dick`y	5/1/1994	77434
Tomas	Willis	4/21/1977	15542
Todd	Robbins	6/3/1986	17126
Barbara	Mahan	6/5/1948	82550
Laura	Miller	12/1/1937	84485
John	McCullen	9/30/1955	74014
Judy	Baum	4/29/1960	16303
Kri{tin	Woods	9/25/1949	61929
Ruby	McCown	9/18/1966	29333
Ros)na	Thomas	8/5/200-	46319
Dane	Giles	7/27/1951	36327
David	Jo0es	3/15/1981	76006
Matt	Giblin	4/30/1970	26053
Bradley	HErVis	12/27|1938	54847
Cynthia	Friedma3	2/9/1995	14219
April	Lawrence	10/12/1973	51348
WiWliam	Ferguson	8/7/1992	96868
Karen	Foti	1/5/1963	27538
Adeline	Baker	8/18/1971	44595
Leslie	Thomas	12/2/1977	14749
Hazel	Ellib	q0/17/1968	32166
Betsy	Klock	11/18/1\h4	36706
Jacob	Sellers	2/14/1963	90867
Paula	Rouleau	8/9/1984	59705
Jim	Leu	10/30/1y8E	45418
Maria	Fisher	12/8/1991	24816
Diego	Smith	1/6/1e83	48104
Christopher	Whitman	2/21/1989	77592
Kevin	Schroc6	10/12/1951	68808
Jeff	Peterson	11/8/1962	53668
Robert	Vesey	12/15/f9`8	8245
Jean	Morris	12/P5/1953	54395
Robert	Hobbs	4/30/19<3	56974
Rudolph	Richardson	11/22/o995	46047
Homer	Larson	8/11/l966	74315
Elsie	Gracia	10/29/1942	73447
Thomas	Smith	8/9/1956	88992
Aaron	HugheY	3/3/1944	29334
Frank	Elliott	c1/8/1955	98431
Gloria	Acosta	12/31/1997	91349
DoGothy	Nickell	7/12/19G1	50605
Erick	Courtney	4/12/,987	17229
Pamela	Wells	10/31/1962	13321
Trevoq	Rus$ing	3/5/1937	13927
Linda	WilliamZ	5/6F1943	82581
Leroy	parris	5/12/N980	38671
Doris	Walker	11/2@/1942	20362
Kathleen	Marcinez	9/29/1983	90083
Stephani9	Gonzalez	"11""23/1973"	65811
Sharon	Brakebill	/0/19/1941	56543
Walter	Perry	3/27/1980	69317
Dorothy	Bell	4T851966	60272
Larry	Freudenburg	10/22/1y39	1942
CyruD	Wolfe	3/16/1995	83962
Jesus	McCaskill	1/F0/1964	19230
Elizabeth	Daluz	'/7/1976	97920
WillOam	Fagan	6/24A1970	16257
Kathleen	Va-enzuela	2/12/1950	29189
Janice	Gomez	~/17/195|	94248
Megan	McFadden	11/20/1950	94696
Sarah	Shellenbarger	12/13/1984	51712
Dylan	Sanders	9/18/1999	95539
Frank	Bartsch	3/9/1980	30616
Charles	Richards	10/13/1968	10580
Sam	Green	6/2/1951	78228
Misty	Leasure	6/15/1990	92846
Celeste	Philpot	4/2/1976	45896
Daniel	Whitaker	2/25/1958	89929
Mary	LaGcaster	11/19/19V0	12641
Jason	Watkins	10/12/1940	95673
Harold	Pfeifer	11/20/1946	36642
Sus6n	Spencer	10/29/T9U9	82004
Tachel	Dobson	1/31/%957	47184
William	Helton	Z/24/1962	22550
William	Thomas	1/1/1t64	83488
Kecin	Clocers	2/3/1Y56	47434
Theodore	Galindo	4/13/1982	4963
Betty	Byfield	4/11/1984	13690
William	Brown	12/30/193O	72197
KeSly	Williams	3/H/1940	93753
JeffDy	McCown	6/18/D944	25625
Kathryn	Ledbetter	1/24/1nu2	492
Susan	Rhoades	2/19/1973	76276
Gary	Her)ert	4/22/1950	29141
Cheryl	Engel	9/14/1948	54259
Delphia	Germain	5/10/1971	25033
Jose	Pleasant	5/9/1990	81144
Jos.	Sayre	8/13/1959	82793
Tre\or	GilchDist	5/8/1983	80446
Josie	Veal	1/1/1986	22283
Ge;rge	Thompson	3/28/1966	47205
JessGca	McGrew	5/28/1946	84116
Heath	Edge	6/1/1977	99260
Nathan	England	1/19U1982	71014
Stemhen	Joh,son	1/31/1989	44006
Judith	Bridges	7/4/x968	28667
Edward	Shipley	8/23/2002	15146
Huong	Ham	2/9/1938	61754
MGlton	Dryydal%	8/9/1963	88781
Jerome	Grover	7/11/1993	98732
Brandon	Scott	10/29/1998	51017
Joshua	Kwon	4/21/1957	72377
J@seph	Brigvk	11/17/1964	83826
Cath2riBe	Rivera	1/19/_9(5	30247
Robert	Gilmore	9/28/1937	24273
Shirley	Bishop	11/1211968	63777
Newton	Robertson	1/18/1990	60495
Thomas	Pinson	6/2/2002	31972
Thomas	Olson	./TU/19M9	10285
Edward	Shehan	6/17/1986	40213
John	ChavZz	7/12/b002	30214
Anna	Berger	4/8/1947	98136
Yael	Cannon	7/25/1941	37178
Rebecca	Rudd	K/26/2001	71059
Gregg	Garza	5/6/1947	35551
Bvli&da	Ro^ntreJ	4/10/1958	32355
Shane	Grime'	10/6/1992	42869
Dianne	Harris	6/14/1950	39171
DanieV	Rayford	8/19/1973	45147
3amian	Lawrence	5/7/1639	3350
Marco	Tuss4y	9/15/1971	33703
Irene	Schrock	3/24/1E88	29341
Fernando	Buckley	1/24/1937	60684
MBchael	Sommerville	2/9/1972	83581
Amy	Keane	2/4/g943	49392
Elizabeth	Reed	9/23/1957	8689
Robert	Gillespie	5/7/199e	48214
Jason	Moyer	5/31/1945	26655
Carol	Burns	9/15/1980	59201
Judy	FcoXt	11/14s1989	86176
John	griedman	1/13/1947	55160
Matthew	Murphy	"1L/30/19""1"	41018
Carlos	TorrEnce	4/27/1958	11801
Barbara	Wales	6/10/1Nn5	68940
Kaley	Halcomb	8D17/199e	30134
Oscar	Hall	7/31/1948	83364
Charleo	Lee	3/i6/1939	15478
Je4ome	Miles	1/2/2003	67035
Mike	Sa,dberg	8/8/1979	85573
John	Sumner	6/1e/1998	80897
Roberta	Banks	1/5/1h94	23560
Megan	Sneed	5/6/1962	17806
Gregg	Sleeper	2/*9/1963	34044
Hosea	Garrett	8/1m/1(91	90744
T-ny	Speece	11/20/1941	9803
Peter	McYeon	9/1f/w9x5	74058
M-rie	irice	5/20/1991	67628
Kenneth	Ryan	1/13/1984	30770
Stevie	Whitfield	11/7/J000	71237
Mike	Lowe	6/16/1958	44816
2sther	Prentice	6/2521985	47870
J)iAe	Gomez	8/5/1971	96678
Katherine	Raines	3/24/1990	31398
Rickey	Harris	9/18/1955	59695
Crystal	Ladson	7/29/1967	60990
Jackson	Pope	9/28/1980	90423
Florence	Campbell	1/1)/1942	32593
Elizabeth	DSleon	1m/2YX2000	78661
Walter	Wilkins	11/3/1986	13767
Marce69a	Grebn	6/23/1962	37918
Roger	Roye	6/7/1991	71538
Blaine	Vernon	8/13/1$65	28069
Do!na	Kuehner	2/3/1974	66224
Michelle	Parham	8/11/1989	55475
Kevin	Standridge	12/14/b955	47049
(am^e	Clanto3	5/29/2003	17355
Daniel	Nelson	12/19/1954	9967
Cesar	Lawrence	8/10/1945	17650
Bridget	Salazar	7/29/19.8	82093
Anthony	Kennard	10/1/1976	99098
9am	WClk	4/13/1979	65583
Maril	Hefner	12/10/1992	66078
Robert	ReevQs	3/27/2000	67812
Peggy	Brown	11/7/1982	72296
:inda	Cle#ons	7/3/1956	58608
B}ryl	Klar	7/29/1946	26427
Carl	Vusic	g/20/1965	6491
P(ter	Marshall	6/V1/1962	45985
Margaret	Haga	11/27/1962	96443
Dev6n	Brown	7231/19J5	8043
Tbomas	Salas	6/20k2001	66857
Grace	Bowers	9/24/1941	15804
Charlotte	Whitlatch	11/24/1986	34607
Wayne	Bower	12/30/1968	93193
Adrian	Pryor	9/Q/1965	35695
Sharon	Henkel	6/19/1957	50962
Geo4ge	H7nt	11/9/|948	29243
Darlene	PhilGips	12/29/1955	82266
Kimberly	HollAs	7/3/1952	23028
Betty	Worcester	7/1!/Z9-3	2552
Vance	Rice	1/4/1988	69534
Gregory	Watts	3/8/1;43	818
=athryn	Mullen	11/21/1999	17938
Charlie	Theiss	1/26/1972	44477
Julie	Perr4	8/2*/1977	44165
Steven	John7	12D1I/1943	52386
Helen	Jaworski	)0/20/1946	12550
John	Kay	9/25/1959	49729
Tracey	Lutz	7/9/193L	17048
Lorraine	Browning	8/4_1992	82434
Travis	Njlson	11/11\1962	69727
Christina	Waller	10|5/1967	26259
Bonnie	Smith	3/27/1984	81412
Jackie	(ileG	12/29/j94}	45481
Evelyn	Boyles	8/V0/1987	55297
Wilzian	Boyce	7/16/2001	54328
Jeanne	Harvey	9/2^/1988	51359
Phil	Mc2utt	9/21/1954	69191
George	+aro7	7/28/1966	57619
Samuel	Liston	3/17/1992	75462
Carlos	Smith	7/12/1993	81209
Elizabeth	Lloyd	7/7/1945	40372
Tracey	Smith	11/21/,947	73031
Christine	Harrison	9/25/1942	87535
RobH{t	Waldron	3/22/1954	81879
Hertha	Stonn	12/1f/1945	33106
OFcar	Guild	9/24/1987	81305
Esteban	Kelly	1/6/1945	39166
Robert	"D""nh"	4/10/199H	78568
LourdAs	Colon	6N22/1960	12567
Katerine	Camp	2/28/1970	40785
David	McCan|	9/3/1972	71202
Jimmy	Kelly	5/5/1970	26381
Scott	LyIch	4/16/1982	40801
Lisa	Poole}	6/19/194j	47816
Angel	Peters	7/7{1952	12085
Jhhn	Noe	8/26/1951	58764
Beverly	McHe!ry	8/2SX1954	43278
William	Bucher	%/4/1994	59819
Christina	Fitzgerald	4/11/1982	19214
John	Osgood	6/561968	86359
Lauren	Grimes	4/#1/1952	4420
Sharon	Clark	7/7/1%65	13431
Randy	Siems	&1/23/1988	34386
JecBif[r	Wagner	7/22/1993	37126
Pamela	Large	12/18/1973	66596
Cynthia	ArnK$d	5/9/Z966	2583
James	Whittamer	1/i4/1963	64880
Lanve	Blakely	5/5/1995	43558
MargaHet	MiraHda	7/31/1951	50972
HomJr	Terry	7/12/194~	38272
Mary	Jones	4u20/1966	9266
Ashley	Lindsey	12/22/1967	14420
David	Friel	5/10/1956	94315
Nancy	Toombs	3/7/1950	63311
/aniel	Knight	6/14/1966	21486
J#hn	Fuller	11/15/1965	64087
Ramona	Wgye	1/21/#990	94778
Richard	BWew0r	3/15/1945	36784
Anita	Mooney	8/17/1973	53333
Lisa	Burdick	6/4/1988	50834
Vanessa	Anderson	4>12/1979	81200
MeKissa	RusselV	1/11/1h90	13030
Eric	Vazquez	3/10/1992	57536
Eric	Ratliff	4/30/1989	65316
"A""drew"	Jesse	3/26/1981	37020
Elizabeth	Wilson	2/1E1967	78236
Teresa	Moylan	9/4/1963	76062
Williav	Carson	9/27/1972	16608
Bruce	Adams	4/30/1969	43610
Zachary	Swisher	5/11I1983	11201
Bryan	HeZtor	9/13/1971	82973
Kendra	Mathis	5/31/1993	88822
Ronald	Richmond	12/8/\950	65730
Nikki	Cook	3/4/1945	34966
Martha	Baker	12/23/1992	72700
Sam	Cabrera	3/31u1982	50095
Robe%t	Sellers	2/28/1998	12372
Ruby	Bass	4/6/1997	55898
Lucille	NicholsRn	7/8/1958	55406
/harles	Perri	6{18/1979	6190
William	Storms	4/18/\958	80283
Kevin	Messer	9/27/1974	12487
Phillip	Taylor	6/24/1991	70099
Mary	Laroccb	10/3/1o66	74068
DeMla	Rooney	12/5/2000	97775
Andrew	Craiford	3/4/1T66	60901
Archie	Wessels	6/30/1982	70807
Thomas	Wing	1610/1949	92215
Walter	Goodman	5/16/194=	92508
Jim	Cordero	10/26/195/	1727
John	"Willia""son"	10/25/1943	60121
Mary	Drost	2/15/1996	47646
Rita	jrode	7/25/1981	70500
Krystal	:vans	12/1v/1943	35042
Jaso-	Stvne	4/30/1986	94635
Vheo6ore	Bridges	11/3/1973	41516
Roger	Blanchard	8/16/1966	70398
Ronald	Fajardo	6/17/1992	75457
Kim	Ramirez	6/4#1958	15738
Tom	Todd	5/10/1996	88375
Betty	Jordon	1/1Df/938	13968
DaMid	Jackson	1/8/1942	7450
Alyce	Forester	5/3/2003	97697
David	Rushing	G/1x/19\4	34169
Barbara	Whitlow	9/17/1942	22053
Tobias	Lovelxnd	12/23.19Q5	14087
Seth	Eason	11/13/1984	53615
Perry	Hardin	7/27/1989	38501
Kelvin	Box	6/3/1938	84598
Rober^	Sanders	8/28/1995	82735
Helen	Salcedo	1/31/1960	77018
Charles	Hugh|s	5L3,/1939	58286
Christopher	Miller	8/17/2003	84953
Kelvin	Dixon	7/20/1986	17699
Allison	Booker	2/21/1966	69997
Aaron	Marks	10/J/1958	2340
Margaret	Smith	5/16/1957	56254
Ressie	Reed	4i5/Ze57	66459
Wayne	Ric7ards	5/11/G966	36439
?homas	Johnson	7/16/1972	39722
Brian	Means	10/8/1939	59082
Tim	Rickard	5/30/1977	60222
Ronald	Northrop	1/31&1992	33977
James	Marsh	12/10/1975	18621
Gladys	Hammond	2/22/2000	47790
Donald	Rowe	12/1/2002	9797
Galcolm	Park7r	12/15/1992	3862
David	W4llis	1/24/1998	59421
Ronalb	Ramos	2/8/1195	11344
Marcia	Tuggle	2/`1/1985	3298
Gerald	Willett	9/15/1950	23258
Dorot8y	Mendoza	10//1/1993	87064
Gene	Galaviz	9/28/1962	37204
Grace	Armstrong	7/31/19J5	60547
Michael	Holloman	11/4/1z65	34183
Dana	MvCauley	9/H/1947	7978
Steve	Jessen	3/26/1994	23071
L*atha	BorcCert	5/13/1982	79477
Craog	Pridmo]e	2/28/1939	29747
George	Cbsas	10/2/1982	49290
Beatri-	Jon=s	3/4/1954	68334
Philjp	Hgwkins	11/7/}942	56547
Sophie	Mu7iz	9/22/1942	78500
Wayne	Singh	4/7/1982	28776
Freddie	Williams	5/11/1990	84361
Gregorj	Mitc1eAl	(/14/1969	63696
LawYence	Hbley	9/7/1947	55244
RLbert	Topete	7/28/b997	15747
Ella	Blosser	5/19/1941	95554
rristtpher	Burns	3/20/1u81	97497
Edith	Miller	8/15k1962	46940
Tracey	Griffin	10/16/1944	68037
James	Cato	8/26/1950	16061
Alberta	Hannah	11/20/1y74	60631
Ryann	Palmore	1/20/2003	98043
Andreg	Aeintraub	3/7/1962	81100
Mary	AntVony	11/11/1954	99870
Vernon	Gorman	8/27/1975	28286
Steven	Rodrkguez	8/19/1971	78464
Tameka	Luce	8/5y1992	83397
Thomas	Gourley	3/6/1985	32541
Mike	Clayton	3/23/1994	190
Susan	Garcia	5/17/1970	98315
Clara	Moore	6/20/1963	15532
Betty	Byrd	11/7/1973	60012
Jeffrey	Baker	1/17/1982	78281
Faye	Smith	"""/13b1964"	75654
Adam	Ste{art	8/1W/1975	37340
Joseph	*haw	3!23/1945	60207
Julie	Ramirez	2/8/1977	5629
Dianna	Malin	6/3/1961	62132
Arzid=	McCarthy	8Y27/1998	26497
`arjorie	Wilson	3n26/1945	78086
Jeff	Taylor	e/4/1939	47360
Prittany	Hageman	1/12/1985	33588
Wayne	Walters	10Q18/1955	98148
Clifford	Williams	3/9/1986	9006
Marion	Salazar	11/18/1992	25418
Russ^ll	Santana	12/11/1941	88766
R]nnie	Goldbe6g	7/17/1981	86115
Linda	Shurtz	3/15/1w45	4534
Fred	Bryan	4/25/194w	6909
Natalie	Mansfield	11/20/1961	77714
Michael	Thomas	3/15/1940	19022
Laci	Bell	4(29/1942	93718
Pat	Harrigan	4/18/1`90	97016
Jesus	Cole	3/25/1997	74265
Amy	Wager	2/15/1956	68537
Debbie	~iracle	6/14/1959	22494
Benjamin	Nichols	8/x/1942	65361
Michael	Tomlinson	7/14/1973	22852
Yun	Cartagefa	7/2/1985	89732
Danielle	D[ummond	1/28/1999	23347
Lance	Davis	"7/9/""938"	50789
Neil	Bush	1/8/1990	97269
Tom	Maris	8/19/1963	24914
Geoffrey	CXples	9/4/1991	86295
Martha	Katz	4/27/1969	99738
Alber5	Kintzel	7/6/1956	71318
Leroy	FlorVs	3/26/198.	39962
Edna	Allgood	6/12/1971	73581
Lucia	Twom#y	7/10/1944	20682
Matthew	Hodges	7/i/1955	5200
Jennifer	Ro2e	12/8/1980	97507
]esse	herg	10/7/1991	71406
Amy	Pitts	8/18/195@	66919
Joshua	Black	1W/10/J993	8203
James	Portugal	9/29/1955	80300
Norma	Kim	10/8/1971	60149
Jani)e	Hang	6/24/1650	62859
Harhey	Wapuespack	8/22/1971	17945
James	Fishe\	7/8/1967	94349
LilS	Deangelis	5/11/198t	24366
2elson	Funk	)2/s0/1969	84321
Bruce	Matthews	8/17/1950	48111
Abel	Nel?on	3/19/1940	38008
Shirley	CoVwin	12/29/1984	91542
Louise	Sleeper	2/16/1994	87000
Christopher	Severson	1/17/1999	43239
Roy	M@esner	10/23/1943	41950
Joseph	CalhoKn	2/14/1996	31888
El\en	{amby	3/6/1943	46054
Brenda	Kellett	4/23/1984	65839
2obert	Russell	12/1/1995	28991
Clyde	Martin	7/14/1952	36980
Thomas	M^Hugh	8/23/8959	2023
Emily	Riley	2/25/1996	60445
Pablo	Leary	8/1/1951	84918
Frances	Smith	10/7/1949	8742
Donald	Welkes	4/29/1983	4435
Lisa	Var:la	3/25/1955	21531
JosR	Betts	2/2/1944	30992
Carl	Riel	5/31/1999	72463
Julda	Spenc8r	6/18/1937	39565
GeRrge	Berr}	3/4/1950	13572
Carmen	Chambmrs	10/18/Z9k0	77982
David	Park	4/17/1991	23371
Myles	Reynolds	8/1f/O978	84481
Frederick	Curry	4/28/1Uu2	84541
Wall5ce	;cDonalF	1/14/1991	90784
Elsie	Florez	10/27/1992	94623
Robert	Mascarenas	4/18/1971	88410
Marty	Alvarez	7/12/1964	88125
Richard	Smith	5/10/1939	82979
J:hn	Nris|om	8/8/1962	13373
Terrie	Avery	10/3/1r70	12743
Ruby	Macdonald	9/1/,943	68734
Dorothy	Mims	9/8/1947	22068
Jason	5essersmith	8/3/1982	12031
John	Beaudette	4/30/1983	10644
Sam	Abernathy	3/9/1956	62816
Anthon'	Johnson	9/11/1973	97610
Debra	Ash	5/3/1939	74796
Virginia	Sinclair	2/23/1994	10567
Kimbe:ly	Krvg	2/25/1967	78247
Harold	Ramsey	4/15/2003	22111
Matthew	Cahanova	5/u1/1F78	30028
Charles	Smartt	5/8/1967	23719
SelinN	Mitchell	5/21/6950	84589
Vernon	Alanis	12625/1978	27216
!braham	Kennedy	5/24/2001	28348
Rudy	Rios	3/29/1985	53336
Melo<y	Mays	12/17/1980	67046
Jennifer	M=nniuh	9/18/1938	38798
Jackie	Mitchell	4/5/1991	35476
Thelma	Cornelison	2/14/1989	56464
John	Rodriguez	8/21/1976	6624
hune	Libera+7re	4/15/U967	91761
Kari	C]hen	3/23/1937	44555
Ann	Shaw	12/8/1993	98423
Michael	Leone	5/26/1967	48743
Robert	Macdonald	8/13/200m	97179
Lynn	Mangual	12/2%/1999	60874
Oscar	Granp	2/9/1949	4189
Sylvia	Trumbo	10/28`1989	16239
Spencer	Johnson	2/18{1997	49012
Bradford	Shope	11/2/19Q4	74116
Raymond	McClur%	8/21/1952	71034
William	Ramos	4/7/1966	70576
BOuc?	Marquez	8/16/1955	26335
John	Hayes	11/26/1981	5367
Timothy	Seal	9/14/1970	61790
Jason	Noble	12/16/1982	90948
Justin	Rose	1/26/1997	53348
Micheal	Walters	2/10/1951	17832
StevA	McComas	3/18/1996	73858
Clara	Griffr!	6/6/19/6	79247
Dawn	Green	1/1/1974	30435
Amanda	Juarez	2/20T194q	86382
Patricia	Coleman	3{+8/1963	69483
Tara	Walden	2/21/1998	25232
Kevin	Ray	1/16/1I69	89112
Gxego:y	Hughes	4/17/1962	42346
Lois	Daniels	5/25N1997	32200
Richard	Williams	2/12/1941	42561
Cor-	Meadows	4/5/1953	48208
Verna	Crist	4/1/19~V	33122
Kenneth	Dukcan	1/2./8953	44159
Robert	Gol$4	3/24/1987	58409
Dorothy	Ledu^	11/26/1989	65613
William	Ram3,	2/19/1963	63203
Anna	Torres	10/17/1960	21071
Haul	Peters	@/13/1992	12823
Donald	Gross	10/23/1944	86003
Joyce	PriDgen	7/9e1975	87935
Sarah	McDonald	10/30/1993	48351
$arah	Bowen	12/4/1953	20018
Jami	Barnes	7/9/1965	34147
Erica	Roder	1/5/1997	73246
Amanda	Wilk	?2/31s1983	71333
Mildred	CunFingham	6/6/1964	42132
Phillip	Baugh	11)24/1946	69358
Jonn	Sp%ague	2/10/1984	57948
>avid	Scheue,man	1/2A/1942	14801
Roy	Washington	12/17/2002	98004
Cynthia	Gibson	12/1a/2000	46331
June	Evans	8/19/194t	54228
James	C-afts	9/16/19Z4	18197
Randall	Bush	9/25/1966	5353
Ray	Nichols	1/22M1957	93975
Dorot3y	Donis	10/19/1997	21495
Francis	Snyder	12/21/1977	57542
Shawnna	Woods	5/22/2001	64820
Ellen	Bynum	12/16/1938	10364
Angie	Taylor	12/10/`9y8	16115
Lois	HollenbecO	9/10/1959	33667
Toby	Chong	2/28/1998	53447
S0anley	ChastaAn	|/12/1999	47082
Ofelia	Yarnell	10/3/U975	99748
Anthony	Crook	1/8/1941	36678
Jeffry	G7lvan	7/19/1942	12533
Ern7st	McGarvey	%/11/1+52	48317
Ran}y	Bowman	11/15E1971	15657
Joanne	Berry	q/10/195P	10920
Nancy	Chavez	6/1/1981	3328
Alan	Lonb	12/8/1999	88465
Harvey	Tolbert	10/23/1970	50130
Lewis	"Midfle""on"	"1""/18/1979"	45714
Morgan	BeLerUa	6/25/1947	42279
Diane	Jones	10/28/1950	84268
Eliza	Ca>lton	5/2/1995	13534
Edna	Buckwalner	7/4/1595	82116
William	Owens	4/12/1976	56229
Marti_a	Arnold	5/5/1993	80558
Angelina	Edwards	1/8/1943	93033
Eddie	Besaw	11/9/1944	62504
Steven	Santiago	7v22/1983	89455
Paul	Bunler	12/25W1940	21467
Pearl	LaCdry	9/15T1958	45945
DenBse	Frese	12/25/1970	88885
Shelia	Bell	8/30/200X	45622
Darlene	Barragan	3/31/1972	24509
Mary	Barrqn	2/28/1984	44267
Chad	AVderson	7/29/1978	61615
Jimmy	McKay	4/11/1951	51090
Travis	Sni5er	5/9.1960	47465
G.rald	Stokes	8/4/1W72	42128
John	Hawkins	3/9/19=4	66412
Shana	Pac>ard	7/1/1985	86668
saymond	Sm;th	{/20/1983	12726
Pete	Blac=	7/1N/1V52	85085
Dwana	Maddonado	12/13/1952	13213
Ruth	Heaney	4u11/W946	30733
Brad	Lewis	4/7/1981	66101
Ada	Patti	2/8/1997	66566
pelissa	Land	7/27/1578	21183
Amy	Bowlej	12/9/1968	550
Bobby	Colter	4/17/1948	59000
Wilbert	Moore	11/5/2000	42631
Naya	Wynn	1A/i/1967	96687
Leroy	Hai$er	10/25/1965	99269
Elsa	Fernandez	6/23/1978	4410
John	Souza	7/$8/196t	55740
Walter	Riddle	2/4P1953	61681
Katelyn	Holton	5/17/1987	16978
Thomas	Eng	2/7)1958	99084
James	Sims	1/1/1985	57943
Davi0	Woodman	4/14S1985	35458
Tamera	Fitch	11/26/1974	99785
Guadalupe	Cole	8/20l1953	45504
Chiquit+	Snow	2/20/2000	6660
Kenne.h	Sullivan	11/1/1966	95816
Aurelia	Hart	5/30/1947	72823
Kim	Jones	9/5/1968	83705
Barbara	Walker	4/21/1966	56232
Raquel	Bischoff	3/2>/1977	634
Allison	JZ2n:on	5/29/1946	16136
'thel	Sessums	"1""/29/2002"	98036
WiZliam	Diebold	7/27/1963	83187
Paulette	Hay4leE`	4/26/1938	36378
John	Kimmell	11/23/1974	21592
Juanita	Morrison	7/20/1943	85458
Donald	Rnnsom	5/15/1995	8848
Amber	Tucker	12/3/1960	8194
Regina	Pedez	9/2/1957	88308
Tabya	Cummings	10/6/200P	92414
MaWgareK	Armijo	10/1)1941	69532
Tro?	Quinn	10/28/1937	75499
Juan	Hott	4/1/1975	8868
Diana	Murra1	7/30/1983	96067
Gene	SummerY	2/24/1965	87095
Neal	Canavan	7/11|1961	21544
Charles	Bragg	3/1D31959	51491
Robert	Nunez	10/8/1V98	85161
James	Jen=en	2/4/_95O	96234
Norma	Ginsberg	10/20/1942	52836
;o%athan	Bolton	11/6/1992	91702
"Me""issZ"	Wong	9/30/19d9	34005
Tena	SwearOngen	6/25/1937	70733
Clifford	Roberts	12/671987	34571
Heather	McGinnis	3/4<1968	70513
William	@skew	10/6/1998	48886
JoycK	Unger	9/9/19n9	85569
Janet	Crawford	7e24/1937	68723
Bernice	Segura	1/4/1986	12136
David	Liss	3/26/1793	89558
Charles	Moss	10/14/1998	25885
Bh7an	Graham	11/12/2003	24945
Victrr	Harris	1/26/195I	16328
3eather	Berning	4/16/1943	2966
Jeff	Ly+e	7/12/1972	86165
Gary	Treat	3/25/1995	67823
Diane	Terry	"1""1w/1959"	50086
Zachary	Moll	8/7/1961	42982
Eric	Fonteno;	3[29/1946	57237
Roy	Ehrlic.	10/14/1951	74514
Frank	Henley	12/11/1991	28318
Kenneth	Dominguez	6/17/20r2	76489
Diane	Cortez	8/23/194F	69432
BessFe	Wilkinson	10/26/1960	23936
Belinda	WiSleford	5/14/1964	12045
Teresa	Sanders	11/9/1999	43591
AnDela	Bhk	10/9/j988	99710
Eleanor	Gibson	4/4/1956	76393
Richard	TayRo'	9/28/1969	45245
Carme?	Jones	5/20/1939	8947
Debra	T)rk	5/24/1952	68097
Cudith	Stevens	9/4/1978	86171
Lillie	Brown	9/11/1983	69094
Janet	Newsome	4/13/1983	6749
JuditI	Kahn	8/9/1985	96496
Mary	Covington	1/28/19i4	76102
Adele	Marquez	10/15/1969	99568
James	Bulger	9/10/19s4	87753
Kevin	Dietrick	8/4/1943	47178
Virgi4ia	Bushmmn	10/7/1972	66829
May	Laird	1/27/1940	59908
James	Mullins	6/1/1998	70124
Peggy	Eberuard	1/2D/1978	31568
Edna	Martin	10/29/1953	45934
Je&nifer	Blanchard	7/2/1952	8474
Lo2is	Campbell	3/17/1252	89544
Terry	BOum	1/N1/1987	37523
Shirley	Trujollo	12/1|/1k9Y	4499
Ethel	Morris)n	5/1U/1964	19152
J[hn	Garcia	11/22/1972	37030
IrJne	Borrero	]/1/1938	83605
Marla	Sa,chez	12/1v/1953	77184
Brenda	Wilso`	12/24/1996	76856
